sampleID,phenotype,ref_genome,settings,value,feature
LP0026_38_L004,lung_cancer,30memhg19,TrueDI1230XA,163.9984809,fragment_lengths
LP0026_38_L004,lung_cancer,30memhg19,TrueDI26830XA,164.005304,fragment_lengths
LP0026_38_L004,lung_cancer,30memhg19decoy,TrueDI1230XA,164.0722407,fragment_lengths
LP0026_38_L004,lung_cancer,30memhg19,False40,163.9629908,fragment_lengths
LP0026_38_L004,lung_cancer,30memhg19,True40,163.9499776,fragment_lengths
LP0026_38_L004,lung_cancer,30memhg19decoy,FalseDI26830XA,164.1334498,fragment_lengths
LP0026_38_L004,lung_cancer,0memhg19,FalseDI1230XA,164.0218458,fragment_lengths
LP0026_38_L004,lung_cancer,0memhg19,True40,163.939388,fragment_lengths
LP0026_38_L004,lung_cancer,0memhg19,FalseDI26830XA,164.0312839,fragment_lengths
LP0026_38_L004,lung_cancer,30memhg19decoy,FalseDI1230XA,164.124024,fragment_lengths
LP0026_38_L004,lung_cancer,30memhg19decoy,True40,164.167512,fragment_lengths
LP0026_38_L004,lung_cancer,30memhg19decoy,False40,164.2157392,fragment_lengths
LP0026_42_L004,lung_cancer,0memhg19decoy,True40,164.8997386,fragment_lengths
LP0026_42_L004,lung_cancer,0memhg19decoy,FalseDI1230XA,164.8436563,fragment_lengths
LP0026_42_L004,lung_cancer,30memhg19,False40,164.705424,fragment_lengths
LP0026_42_L004,lung_cancer,30memhg19,TrueDI1230XA,164.7427659,fragment_lengths
LP0026_42_L004,lung_cancer,0memhg19decoy,TrueDI1230XA,164.8018363,fragment_lengths
LP0026_42_L004,lung_cancer,0memhg19decoy,FalseDI26830XA,164.8588196,fragment_lengths
LP0026_42_L004,lung_cancer,30memhg19decoy,FalseDI1230XA,164.8524697,fragment_lengths
LP0026_42_L004,lung_cancer,30memhg19decoy,TrueDI26830XA,164.8243981,fragment_lengths
LP0026_42_L004,lung_cancer,30memhg19,FalseDI1230XA,164.7540445,fragment_lengths
LP0026_42_L004,lung_cancer,30memhg19,True40,164.7198642,fragment_lengths
LP0026_42_L004,lung_cancer,0memhg19decoy,False40,164.9388375,fragment_lengths
LP0026_42_L004,lung_cancer,30memhg19decoy,False40,164.955824,fragment_lengths
LP0026_42_L004,lung_cancer,30memhg19decoy,FalseDI26830XA,164.8673966,fragment_lengths
LP0026_42_L004,lung_cancer,0memhg19decoy,TrueDI26830XA,164.8161918,fragment_lengths
LP0026_42_L004,lung_cancer,0memhg19,True40,164.7072401,fragment_lengths
LP0026_42_L004,lung_cancer,0memhg19,TrueDI26830XA,164.7507828,fragment_lengths
LP0026_42_L004,lung_cancer,30memhg19decoy,TrueDI1230XA,164.8095329,fragment_lengths
LP0026_42_L004,lung_cancer,30memhg19,FalseDI26830XA,164.7688215,fragment_lengths
LP0026_42_L004,lung_cancer,0memhg19,FalseDI26830XA,164.7606698,fragment_lengths
LP0026_42_L004,lung_cancer,0memhg19,False40,164.6892967,fragment_lengths
LP0026_42_L004,lung_cancer,30memhg19decoy,True40,164.9190784,fragment_lengths
LP0026_42_L004,lung_cancer,30memhg19,TrueDI26830XA,164.7567765,fragment_lengths
LP0026_42_L004,lung_cancer,0memhg19,FalseDI1230XA,164.7456797,fragment_lengths
LP0026_42_L004,lung_cancer,0memhg19,TrueDI1230XA,164.7354963,fragment_lengths
LP0027_26_L003,lung_cancer,0memhg19,FalseDI1230XA,163.2016914,fragment_lengths
LP0027_26_L003,lung_cancer,0memhg19,False40,163.1240324,fragment_lengths
LP0027_26_L003,lung_cancer,30memhg19,False40,163.1345873,fragment_lengths
LP0027_26_L003,lung_cancer,0memhg19decoy,True40,163.3511252,fragment_lengths
LP0027_26_L003,lung_cancer,0memhg19decoy,False40,163.3718103,fragment_lengths
LP0027_26_L003,lung_cancer,0memhg19,True40,163.1600349,fragment_lengths
LP0027_26_L003,lung_cancer,0memhg19,TrueDI1230XA,163.21476,fragment_lengths
LP0027_26_L003,lung_cancer,0memhg19,TrueDI26830XA,163.2202319,fragment_lengths
LP0027_26_L003,lung_cancer,30memhg19,FalseDI1230XA,163.2063775,fragment_lengths
LP0027_26_L003,lung_cancer,0memhg19decoy,TrueDI1230XA,163.277178,fragment_lengths
LP0027_26_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,163.2953104,fragment_lengths
LP0027_26_L003,lung_cancer,30memhg19,TrueDI1230XA,163.2181838,fragment_lengths
LP0027_26_L003,lung_cancer,30memhg19decoy,True40,163.3629517,fragment_lengths
LP0027_26_L003,lung_cancer,0memhg19,FalseDI26830XA,163.2077263,fragment_lengths
LP0027_26_L003,lung_cancer,30memhg19decoy,TrueDI26830XA,163.2866834,fragment_lengths
LP0027_26_L003,lung_cancer,0memhg19decoy,FalseDI26830XA,163.3013591,fragment_lengths
LP0027_26_L003,lung_cancer,30memhg19decoy,FalseDI26830XA,163.3062738,fragment_lengths
LP0027_26_L003,lung_cancer,30memhg19,TrueDI26830XA,163.2234594,fragment_lengths
LP0027_26_L003,lung_cancer,30memhg19,FalseDI26830XA,163.212235,fragment_lengths
LP0027_26_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,163.2813099,fragment_lengths
LP0027_26_L003,lung_cancer,30memhg19,True40,163.1703168,fragment_lengths
LP0027_26_L003,lung_cancer,30memhg19decoy,TrueDI1230XA,163.2813911,fragment_lengths
LP0027_26_L003,lung_cancer,30memhg19decoy,False40,163.3842377,fragment_lengths
LP0027_26_L003,lung_cancer,30memhg19decoy,FalseDI1230XA,163.3003953,fragment_lengths
LP0027_35_L003,lung_cancer,0memhg19,TrueDI26830XA,164.9329669,fragment_lengths
LP0027_35_L003,lung_cancer,0memhg19,False40,164.8293618,fragment_lengths
LP0027_35_L003,lung_cancer,0memhg19,True40,164.8712988,fragment_lengths
LP0027_35_L003,lung_cancer,0memhg19,TrueDI1230XA,164.9257848,fragment_lengths
LP0027_35_L003,lung_cancer,0memhg19decoy,FalseDI26830XA,165.006283,fragment_lengths
LP0027_35_L003,lung_cancer,30memhg19,True40,164.8799836,fragment_lengths
LP0027_35_L003,lung_cancer,30memhg19,False40,164.8396662,fragment_lengths
LP0027_35_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,164.9976023,fragment_lengths
LP0027_35_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,165.0002321,fragment_lengths
LP0027_35_L003,lung_cancer,30memhg19decoy,TrueDI26830XA,165.0050837,fragment_lengths
LP0027_35_L003,lung_cancer,30memhg19decoy,FalseDI1230XA,165.0032004,fragment_lengths
LP0027_35_L003,lung_cancer,0memhg19,FalseDI26830XA,164.914798,fragment_lengths
LP0027_35_L003,lung_cancer,0memhg19decoy,False40,165.0680749,fragment_lengths
LP0027_35_L003,lung_cancer,30memhg19decoy,False40,165.0801989,fragment_lengths
LP0027_35_L003,lung_cancer,30memhg19,FalseDI26830XA,164.919775,fragment_lengths
LP0027_35_L003,lung_cancer,0memhg19,FalseDI1230XA,164.9062353,fragment_lengths
LP0027_35_L003,lung_cancer,0memhg19decoy,True40,165.0613283,fragment_lengths
LP0027_35_L003,lung_cancer,0memhg19decoy,TrueDI1230XA,164.9907973,fragment_lengths
LP0027_35_L003,lung_cancer,30memhg19,TrueDI26830XA,164.9366071,fragment_lengths
LP0027_35_L003,lung_cancer,30memhg19,TrueDI1230XA,164.9295857,fragment_lengths
LP0027_35_L003,lung_cancer,30memhg19decoy,FalseDI26830XA,165.0116192,fragment_lengths
LP0027_35_L003,lung_cancer,30memhg19,FalseDI1230XA,164.911472,fragment_lengths
LP0027_35_L003,lung_cancer,30memhg19decoy,TrueDI1230XA,164.9978867,fragment_lengths
LP0027_35_L003,lung_cancer,30memhg19decoy,True40,165.072062,fragment_lengths
LP0027_39_L003,lung_cancer,0memhg19,TrueDI1230XA,166.501244,fragment_lengths
LP0027_39_L003,lung_cancer,0memhg19decoy,FalseDI1230XA,166.5819453,fragment_lengths
LP0027_39_L003,lung_cancer,0memhg19,True40,166.4485571,fragment_lengths
LP0027_39_L003,lung_cancer,0memhg19decoy,FalseDI26830XA,166.5915729,fragment_lengths
LP0027_39_L003,lung_cancer,0memhg19,TrueDI26830XA,166.5093391,fragment_lengths
LP0027_39_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,166.5779397,fragment_lengths
LP0027_39_L003,lung_cancer,30memhg19,True40,166.4571347,fragment_lengths
LP0027_39_L003,lung_cancer,30memhg19,False40,166.4264307,fragment_lengths
LP0027_39_L003,lung_cancer,30memhg19,TrueDI1230XA,166.5039346,fragment_lengths
LP0027_39_L003,lung_cancer,0memhg19decoy,False40,166.6680346,fragment_lengths
LP0027_39_L003,lung_cancer,0memhg19,FalseDI26830XA,166.4969844,fragment_lengths
LP0027_39_L003,lung_cancer,30memhg19decoy,FalseDI1230XA,166.5870089,fragment_lengths
LP0027_39_L003,lung_cancer,30memhg19decoy,TrueDI26830XA,166.5840307,fragment_lengths
LP0027_39_L003,lung_cancer,0memhg19decoy,True40,166.64978,fragment_lengths
LP0027_39_L003,lung_cancer,0memhg19decoy,TrueDI1230XA,166.56855,fragment_lengths
LP0027_39_L003,lung_cancer,30memhg19decoy,False40,166.6800764,fragment_lengths
LP0027_39_L003,lung_cancer,30memhg19decoy,TrueDI1230XA,166.5736804,fragment_lengths
LP0027_39_L003,lung_cancer,30memhg19decoy,FalseDI26830XA,166.5965406,fragment_lengths
LP0027_39_L003,lung_cancer,30memhg19,FalseDI1230XA,166.4919978,fragment_lengths
LP0027_39_L003,lung_cancer,30memhg19,FalseDI26830XA,166.5014568,fragment_lengths
LP0027_39_L003,lung_cancer,0memhg19,FalseDI1230XA,166.4874169,fragment_lengths
LP0027_39_L003,lung_cancer,30memhg19decoy,True40,166.663124,fragment_lengths
LP0027_39_L003,lung_cancer,30memhg19,TrueDI26830XA,166.5138593,fragment_lengths
LP0027_39_L003,lung_cancer,0memhg19,False40,166.4158013,fragment_lengths
LP0028_01_L004,lung_cancer,0memhg19decoy,TrueDI1230XA,164.0900439,fragment_lengths
LP0028_01_L004,lung_cancer,0memhg19decoy,True40,164.1912194,fragment_lengths
LP0028_01_L004,lung_cancer,0memhg19decoy,TrueDI26830XA,164.0980327,fragment_lengths
LP0028_01_L004,lung_cancer,0memhg19decoy,FalseDI26830XA,164.1402508,fragment_lengths
LP0028_01_L004,lung_cancer,30memhg19,FalseDI26830XA,164.0632371,fragment_lengths
LP0028_01_L004,lung_cancer,0memhg19decoy,False40,164.2374304,fragment_lengths
LP0028_01_L004,lung_cancer,0memhg19decoy,FalseDI1230XA,164.1337295,fragment_lengths
LP0028_01_L004,lung_cancer,30memhg19,True40,164.0348483,fragment_lengths
LP0028_01_L004,lung_cancer,30memhg19,FalseDI1230XA,164.0568098,fragment_lengths
LP0028_01_L004,lung_cancer,30memhg19decoy,TrueDI1230XA,164.0943526,fragment_lengths
LP0028_01_L004,lung_cancer,30memhg19decoy,TrueDI26830XA,164.1007766,fragment_lengths
LP0028_01_L004,lung_cancer,0memhg19,FalseDI26830XA,164.0579694,fragment_lengths
LP0028_01_L004,lung_cancer,30memhg19,False40,164.0468877,fragment_lengths
LP0028_01_L004,lung_cancer,30memhg19,TrueDI26830XA,164.0418523,fragment_lengths
LP0028_01_L004,lung_cancer,30memhg19decoy,False40,164.252034,fragment_lengths
LP0028_01_L004,lung_cancer,0memhg19,FalseDI1230XA,164.0514698,fragment_lengths
LP0028_01_L004,lung_cancer,0memhg19,True40,164.0232659,fragment_lengths
LP0028_01_L004,lung_cancer,0memhg19,TrueDI1230XA,164.032832,fragment_lengths
LP0028_01_L004,lung_cancer,0memhg19,TrueDI26830XA,164.038355,fragment_lengths
LP0028_01_L004,lung_cancer,0memhg19,False40,164.0331465,fragment_lengths
LP0028_01_L004,lung_cancer,30memhg19decoy,FalseDI1230XA,164.139317,fragment_lengths
LP0028_01_L004,lung_cancer,30memhg19,TrueDI1230XA,164.0349816,fragment_lengths
LP0028_01_L004,lung_cancer,30memhg19decoy,True40,164.2058773,fragment_lengths
LP0028_01_L004,lung_cancer,30memhg19decoy,FalseDI26830XA,164.1457539,fragment_lengths
LP0029_02_L004,healthy_control,0memhg19decoy,TrueDI1230XA,168.3905211,fragment_lengths
LP0029_02_L004,healthy_control,30memhg19decoy,TrueDI26830XA,168.4006203,fragment_lengths
LP0029_02_L004,healthy_control,0memhg19decoy,False40,168.4882493,fragment_lengths
LP0029_02_L004,healthy_control,0memhg19decoy,True40,168.4488313,fragment_lengths
LP0029_02_L004,healthy_control,0memhg19,FalseDI1230XA,168.3379204,fragment_lengths
LP0029_02_L004,healthy_control,0memhg19decoy,FalseDI1230XA,168.4262515,fragment_lengths
LP0029_02_L004,healthy_control,0memhg19,TrueDI26830XA,168.3215152,fragment_lengths
LP0029_02_L004,healthy_control,0memhg19,TrueDI1230XA,168.3182291,fragment_lengths
LP0029_02_L004,healthy_control,30memhg19decoy,TrueDI1230XA,168.3964258,fragment_lengths
LP0029_02_L004,healthy_control,30memhg19decoy,False40,168.5089456,fragment_lengths
LP0029_02_L004,healthy_control,0memhg19decoy,TrueDI26830XA,168.3942471,fragment_lengths
LP0029_02_L004,healthy_control,0memhg19decoy,FalseDI26830XA,168.4309599,fragment_lengths
LP0029_02_L004,healthy_control,0memhg19,False40,168.2664273,fragment_lengths
LP0029_02_L004,healthy_control,30memhg19,FalseDI1230XA,168.3438214,fragment_lengths
LP0029_02_L004,healthy_control,0memhg19,FalseDI26830XA,168.342592,fragment_lengths
LP0029_02_L004,healthy_control,0memhg19,True40,168.2533938,fragment_lengths
LP0029_02_L004,healthy_control,30memhg19decoy,True40,168.4708909,fragment_lengths
LP0029_02_L004,healthy_control,30memhg19,TrueDI26830XA,168.326697,fragment_lengths
LP0029_02_L004,healthy_control,30memhg19,FalseDI26830XA,168.34840259999999,fragment_lengths
LP0029_02_L004,healthy_control,30memhg19,True40,168.2708951,fragment_lengths
LP0029_02_L004,healthy_control,30memhg19,False40,168.2867516,fragment_lengths
LP0029_02_L004,healthy_control,30memhg19decoy,FalseDI1230XA,168.4323876,fragment_lengths
LP0029_02_L004,healthy_control,30memhg19,TrueDI1230XA,168.3227614,fragment_lengths
LP0029_02_L004,healthy_control,30memhg19decoy,FalseDI26830XA,168.437003,fragment_lengths
LP0029_04_L003,healthy_control,0memhg19decoy,TrueDI26830XA,169.4706314,fragment_lengths
LP0029_04_L003,healthy_control,0memhg19decoy,TrueDI1230XA,169.4719234,fragment_lengths
LP0029_04_L003,healthy_control,0memhg19,FalseDI1230XA,169.4166736,fragment_lengths
LP0029_04_L003,healthy_control,30memhg19,FalseDI1230XA,169.4236202,fragment_lengths
LP0029_04_L003,healthy_control,30memhg19decoy,FalseDI1230XA,169.516271,fragment_lengths
LP0029_04_L003,healthy_control,30memhg19decoy,FalseDI26830XA,169.518695,fragment_lengths
LP0029_04_L003,healthy_control,0memhg19decoy,True40,169.5120842,fragment_lengths
LP0029_04_L003,healthy_control,0memhg19decoy,FalseDI26830XA,169.5117133,fragment_lengths
LP0029_04_L003,healthy_control,30memhg19,FalseDI26830XA,169.4260775,fragment_lengths
LP0029_04_L003,healthy_control,30memhg19decoy,TrueDI26830XA,169.4788357,fragment_lengths
LP0029_04_L003,healthy_control,0memhg19,False40,169.328181,fragment_lengths
LP0029_04_L003,healthy_control,0memhg19,True40,169.3041071,fragment_lengths
LP0029_04_L003,healthy_control,30memhg19,TrueDI26830XA,169.4037412,fragment_lengths
LP0029_04_L003,healthy_control,0memhg19,FalseDI26830XA,169.4191999,fragment_lengths
LP0029_04_L003,healthy_control,30memhg19decoy,TrueDI1230XA,169.4786035,fragment_lengths
LP0029_04_L003,healthy_control,0memhg19decoy,FalseDI1230XA,169.5092165,fragment_lengths
LP0029_04_L003,healthy_control,30memhg19,False40,169.3465563,fragment_lengths
LP0029_04_L003,healthy_control,30memhg19decoy,False40,169.5849664,fragment_lengths
LP0029_04_L003,healthy_control,0memhg19,TrueDI26830XA,169.3983324,fragment_lengths
LP0029_04_L003,healthy_control,0memhg19decoy,False40,169.567085,fragment_lengths
LP0029_04_L003,healthy_control,30memhg19,True40,169.3281343,fragment_lengths
LP0029_04_L003,healthy_control,30memhg19decoy,True40,169.5376431,fragment_lengths
LP0029_04_L003,healthy_control,0memhg19,TrueDI1230XA,169.39341,fragment_lengths
LP0029_04_L003,healthy_control,30memhg19,TrueDI1230XA,169.3998095,fragment_lengths
LP0029_05_L004,healthy_control,0memhg19decoy,FalseDI26830XA,167.8029964,fragment_lengths
LP0029_05_L004,healthy_control,0memhg19,True40,167.6131443,fragment_lengths
LP0029_05_L004,healthy_control,0memhg19decoy,FalseDI1230XA,167.8007925,fragment_lengths
LP0029_05_L004,healthy_control,0memhg19decoy,TrueDI26830XA,167.7492865,fragment_lengths
LP0029_05_L004,healthy_control,0memhg19decoy,True40,167.8003534,fragment_lengths
LP0029_05_L004,healthy_control,0memhg19,FalseDI26830XA,167.7203529,fragment_lengths
LP0029_05_L004,healthy_control,30memhg19decoy,FalseDI1230XA,167.8069516,fragment_lengths
LP0029_05_L004,healthy_control,30memhg19,False40,167.671755,fragment_lengths
LP0029_05_L004,healthy_control,30memhg19,FalseDI1230XA,167.7242735,fragment_lengths
LP0029_05_L004,healthy_control,0memhg19decoy,TrueDI1230XA,167.7478025,fragment_lengths
LP0029_05_L004,healthy_control,0memhg19decoy,False40,167.8536454,fragment_lengths
LP0029_05_L004,healthy_control,30memhg19decoy,FalseDI26830XA,167.8090635,fragment_lengths
LP0029_05_L004,healthy_control,0memhg19,False40,167.6526727,fragment_lengths
LP0029_05_L004,healthy_control,30memhg19,FalseDI26830XA,167.7263519,fragment_lengths
LP0029_05_L004,healthy_control,30memhg19decoy,False40,167.8733038,fragment_lengths
LP0029_05_L004,healthy_control,30memhg19,True40,167.6295367,fragment_lengths
LP0029_05_L004,healthy_control,30memhg19,TrueDI1230XA,167.678766,fragment_lengths
LP0029_05_L004,healthy_control,0memhg19,FalseDI1230XA,167.7181843,fragment_lengths
LP0029_05_L004,healthy_control,0memhg19,TrueDI26830XA,167.6759073,fragment_lengths
LP0029_05_L004,healthy_control,30memhg19decoy,TrueDI26830XA,167.7539504,fragment_lengths
LP0029_05_L004,healthy_control,30memhg19,TrueDI26830XA,167.6811532,fragment_lengths
LP0029_05_L004,healthy_control,30memhg19decoy,True40,167.818624,fragment_lengths
LP0029_05_L004,healthy_control,30memhg19decoy,TrueDI1230XA,167.7517085,fragment_lengths
LP0029_05_L004,healthy_control,0memhg19,TrueDI1230XA,167.674186,fragment_lengths
LP0029_06_L003,healthy_control,0memhg19,FalseDI1230XA,165.9362672,fragment_lengths
LP0029_06_L003,healthy_control,0memhg19,FalseDI26830XA,165.9392335,fragment_lengths
LP0029_06_L003,healthy_control,0memhg19,True40,165.8644786,fragment_lengths
LP0029_06_L003,healthy_control,0memhg19,False40,165.8644346,fragment_lengths
LP0029_06_L003,healthy_control,30memhg19,FalseDI26830XA,165.9438968,fragment_lengths
LP0029_06_L003,healthy_control,30memhg19,True40,165.8722906,fragment_lengths
LP0029_06_L003,healthy_control,0memhg19,TrueDI1230XA,165.9109935,fragment_lengths
LP0029_06_L003,healthy_control,30memhg19,FalseDI1230XA,165.9410687,fragment_lengths
LP0029_06_L003,healthy_control,30memhg19decoy,False40,166.1263787,fragment_lengths
LP0029_06_L003,healthy_control,30memhg19,TrueDI1230XA,165.9159585,fragment_lengths
LP0029_06_L003,healthy_control,30memhg19decoy,FalseDI26830XA,166.0420552,fragment_lengths
LP0029_06_L003,healthy_control,30memhg19,TrueDI26830XA,165.9180752,fragment_lengths
LP0029_06_L003,healthy_control,0memhg19,TrueDI26830XA,165.913145,fragment_lengths
LP0029_06_L003,healthy_control,30memhg19decoy,FalseDI1230XA,166.0392252,fragment_lengths
LP0029_06_L003,healthy_control,0memhg19decoy,TrueDI26830XA,165.992141,fragment_lengths
LP0029_06_L003,healthy_control,30memhg19,False40,165.8791962,fragment_lengths
LP0029_06_L003,healthy_control,30memhg19decoy,True40,166.0780431,fragment_lengths
LP0029_06_L003,healthy_control,30memhg19decoy,TrueDI1230XA,165.9944461,fragment_lengths
LP0029_06_L003,healthy_control,30memhg19decoy,TrueDI26830XA,165.9978254,fragment_lengths
LP0029_06_L003,healthy_control,0memhg19decoy,FalseDI1230XA,166.0340821,fragment_lengths
LP0029_06_L003,healthy_control,0memhg19decoy,FalseDI26830XA,166.0370575,fragment_lengths
LP0029_06_L003,healthy_control,0memhg19decoy,True40,166.0649877,fragment_lengths
LP0029_06_L003,healthy_control,0memhg19decoy,False40,166.1105787,fragment_lengths
LP0029_06_L003,healthy_control,0memhg19decoy,TrueDI1230XA,165.9886549,fragment_lengths
LP0030_03_L004,healthy_control,0memhg19decoy,FalseDI1230XA,167.5451243,fragment_lengths
LP0030_03_L004,healthy_control,0memhg19decoy,TrueDI1230XA,167.4948394,fragment_lengths
LP0030_03_L004,healthy_control,0memhg19,FalseDI26830XA,167.4754787,fragment_lengths
LP0030_03_L004,healthy_control,0memhg19decoy,False40,167.602293,fragment_lengths
LP0030_03_L004,healthy_control,30memhg19decoy,False40,167.6219528,fragment_lengths
LP0030_03_L004,healthy_control,0memhg19decoy,TrueDI26830XA,167.4986327,fragment_lengths
LP0030_03_L004,healthy_control,0memhg19,FalseDI1230XA,167.4712804,fragment_lengths
LP0030_03_L004,healthy_control,0memhg19,TrueDI26830XA,167.4391244,fragment_lengths
LP0030_03_L004,healthy_control,0memhg19decoy,True40,167.5522211,fragment_lengths
LP0030_03_L004,healthy_control,30memhg19,FalseDI26830XA,167.482114,fragment_lengths
LP0030_03_L004,healthy_control,0memhg19decoy,FalseDI26830XA,167.5493282,fragment_lengths
LP0030_03_L004,healthy_control,30memhg19,TrueDI26830XA,167.4435577,fragment_lengths
LP0030_03_L004,healthy_control,30memhg19,FalseDI1230XA,167.4779963,fragment_lengths
LP0030_03_L004,healthy_control,30memhg19decoy,TrueDI1230XA,167.501018,fragment_lengths
LP0030_03_L004,healthy_control,30memhg19,True40,167.4110191,fragment_lengths
LP0030_03_L004,healthy_control,30memhg19,False40,167.4452386,fragment_lengths
LP0030_03_L004,healthy_control,30memhg19decoy,True40,167.5685991,fragment_lengths
LP0030_03_L004,healthy_control,0memhg19,TrueDI1230XA,167.4351488,fragment_lengths
LP0030_03_L004,healthy_control,30memhg19,TrueDI1230XA,167.439773,fragment_lengths
LP0030_03_L004,healthy_control,0memhg19,False40,167.4266292,fragment_lengths
LP0030_03_L004,healthy_control,30memhg19decoy,FalseDI26830XA,167.5562224,fragment_lengths
LP0030_03_L004,healthy_control,30memhg19decoy,FalseDI1230XA,167.5520977,fragment_lengths
LP0030_03_L004,healthy_control,0memhg19,True40,167.3970232,fragment_lengths
LP0030_03_L004,healthy_control,30memhg19decoy,TrueDI26830XA,167.5045203,fragment_lengths
LP0030_05_L004,healthy_control,0memhg19,TrueDI26830XA,168.6642594,fragment_lengths
LP0030_05_L004,healthy_control,0memhg19,TrueDI1230XA,168.6579371,fragment_lengths
LP0030_05_L004,healthy_control,0memhg19,FalseDI1230XA,168.7089517,fragment_lengths
LP0030_05_L004,healthy_control,30memhg19decoy,FalseDI26830XA,168.8044635,fragment_lengths
