sampleID,phenotype,file_name,G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Baysian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set,ref_genome,settings
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19/False40/summary_across_samples_and_ROIS.csv,-7.115538874,150,-8.024916968,757,180.7619417,6078.999982,-733.1032721,0.011291024,-0.006519208,164.2347239,SAEC_hg19.no_chr,healthy_control,-0.31,(27.1386624680608; 346.8432267613184),N/A,1.44,(-0.0812155684521266; 0.030571088790355472),N/A,0memhg19,False40
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,7.960076373,150,12.9984605,757.0000001,64.85114612,6078.928622,-606.2221628,-0.032276978,-0.005895763,87.10508781,SAEC_hg19.no_chr,healthy_control,-1.25,(17.353451421160685; 341.1373510345018),N/A,0.11,(-0.08255997492013142; 0.01334181032994635),N/A,0memhg19decoy,TrueDI1230XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-1.225076834,150,-1.093499422,757.0006922,144.4743665,6078.000004,-737.8504398,-0.005648367,-0.005370476,141.79559,SAEC_hg19.no_chr,healthy_control,-0.51,(17.353451421160685; 341.1373510345018),N/A,1.32,(-0.08255997492013142; 0.01334181032994635),N/A,0memhg19decoy,TrueDI1230XA
LP0025_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,6.018973085,150,21.91338631,757,-135.2966896,6078.063097,-583.065155,-0.018676213,-0.001906804,-106.0710927,SAEC_hg19.no_chr,lung_cancer,-3.87,(17.353451421160685; 341.1373510345018),Significantly stronger coverage drop,0.73,(-0.08255997492013142; 0.01334181032994635),n.s.,0memhg19decoy,TrueDI1230XA
LP0025_06_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-7.826687183,150,92.13722865,757.9999998,107.0570278,6078.066815,-611.3755488,-0.034703521,-0.006710373,190.8729932,SAEC_hg19.no_chr,lung_cancer,0.16,(17.353451421160685; 341.1373510345018),n.s.,0,(-0.08255997492013142; 0.01334181032994635),n.s.,0memhg19decoy,TrueDI1230XA
LP0025_07_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,8.433979965,150,-5.940659474,757.9999725,142.0945956,6078.000712,-709.564733,-0.028631195,-0.005608172,145.6982188,SAEC_hg19.no_chr,healthy_control,-0.45,(17.353451421160685; 341.1373510345018),N/A,0.27,(-0.08255997492013142; 0.01334181032994635),N/A,0memhg19decoy,TrueDI1230XA
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,14.94899257,150,22.09013446,757,196.5840065,6078.017818,-681.1507456,-0.064303333,-0.006413353,235.9527492,SAEC_hg19.no_chr,healthy_control,0.77,(17.353451421160685; 341.1373510345018),N/A,-1.36,(-0.08255997492013142; 0.01334181032994635),N/A,0memhg19decoy,TrueDI1230XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-36.77281381,150,-82.17315499,757,-13.2572585,6078.000027,-683.1483965,0.141977318,-5.54E-04,-138.7062706,SAEC_hg19.no_chr,lung_cancer,-4.31,(17.353451421160685; 341.1373510345018),Significantly stronger coverage drop,8.08,(-0.08255997492013142; 0.01334181032994635),Significantly stronger coverage drop,0memhg19decoy,TrueDI1230XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-5.485268271,150,-0.081361142,757,57.57031245,6078.016289,-661.3475294,0.010852843,-0.003177854,51.08094186,SAEC_hg19.no_chr,lung_cancer,-1.74,(17.353451421160685; 341.1373510345018),n.s.,2.08,(-0.08255997492013142; 0.01334181032994635),n.s.,0memhg19decoy,TrueDI1230XA
LP0025_12_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-2.878543617,150,10.32402689,758,116.283796,6078.000421,-685.2142098,-0.005410341,-0.005671746,123.2462036,SAEC_hg19.no_chr,lung_cancer,-0.76,(17.353451421160685; 341.1373510345018),n.s.,1.34,(-0.08255997492013142; 0.01334181032994635),n.s.,0memhg19decoy,TrueDI1230XA
LP0025_15_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-14.03676781,150,3.321481645,757.9999999,-21.50624491,6078.10262,-710.6119785,0.036995861,-0.001083069,-34.36536504,SAEC_hg19.no_chr,lung_cancer,-2.89,(17.353451421160685; 341.1373510345018),Significantly stronger coverage drop,3.28,(-0.08255997492013142; 0.01334181032994635),Significantly stronger coverage drop,0memhg19decoy,TrueDI1230XA
LP0025_17_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-12.41656859,149.0456412,17.75332472,758,45.95865045,6078.044983,-693.2017762,0.020874442,-0.003314288,49.45602585,SAEC_hg19.no_chr,lung_cancer,-1.76,(17.353451421160685; 341.1373510345018),n.s.,2.54,(-0.08255997492013142; 0.01334181032994635),Significantly stronger coverage drop,0memhg19decoy,TrueDI1230XA
LP0025_21_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-2.764067086,150,-37.87843818,757,-167.9479345,6078.999926,-697.1960739,0.03833526,0.005779403,-209.1889844,SAEC_hg19.no_chr,lung_cancer,-5.26,(17.353451421160685; 341.1373510345018),Significantly stronger coverage drop,3.34,(-0.08255997492013142; 0.01334181032994635),Significantly stronger coverage drop,0memhg19decoy,TrueDI1230XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,1.740672316,149,2.983176713,758,46.15511956,6078.03241,-639.9538599,-0.009260135,-0.002637911,51.12964462,SAEC_hg19.no_chr,lung_cancer,-1.74,(17.353451421160685; 341.1373510345018),n.s.,1.16,(-0.08255997492013142; 0.01334181032994635),n.s.,0memhg19decoy,TrueDI1230XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-1.448517616,150,23.87511849,758,145.3239872,6078.05371,-727.8715867,-0.018251753,-0.006060352,167.5843675,SAEC_hg19.no_chr,lung_cancer,-0.16,(17.353451421160685; 341.1373510345018),n.s.,0.75,(-0.08255997492013142; 0.01334181032994635),n.s.,0memhg19decoy,TrueDI1230XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,3.136945772,149,-2.594904498,757,67.50235378,6078.950439,-740.9015391,-0.011461503,-0.002849978,68.43971476,SAEC_hg19.no_chr,lung_cancer,-1.5,(17.353451421160685; 341.1373510345018),n.s.,1.06,(-0.08255997492013142; 0.01334181032994635),n.s.,0memhg19decoy,TrueDI1230XA
LP0026_08_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-21.31326823,149.0033099,-82.22094532,757.0000002,-150.1621729,6078.985433,-673.0209363,0.110249673,0.00253015,-257.6435563,SAEC_hg19.no_chr,lung_cancer,-5.92,(17.353451421160685; 341.1373510345018),Significantly stronger coverage drop,6.63,(-0.08255997492013142; 0.01334181032994635),Significantly stronger coverage drop,0memhg19decoy,TrueDI1230XA
LP0026_22_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-12.66818298,150,-4.51561702,757.0000001,-132.1346333,6078.960596,-663.0735511,0.044743807,0.002767659,-151.1988251,SAEC_hg19.no_chr,lung_cancer,-4.48,(17.353451421160685; 341.1373510345018),Significantly stronger coverage drop,3.63,(-0.08255997492013142; 0.01334181032994635),Significantly stronger coverage drop,0memhg19decoy,TrueDI1230XA
LP0026_26_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-10.46608746,150,-19.60492027,757,41.20646952,6078.000001,-774.5820356,0.035462972,7.09E-04,9.27028589,SAEC_hg19.no_chr,lung_cancer,-2.3,(17.353451421160685; 341.1373510345018),Significantly stronger coverage drop,3.21,(-0.08255997492013142; 0.01334181032994635),Significantly stronger coverage drop,0memhg19decoy,TrueDI1230XA
LP0026_38_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-1.522091164,149.5689203,-105.9198827,757.0000601,160.2384275,6078.059183,-619.6759622,0.049362596,-0.003826198,51.40324192,SAEC_hg19.no_chr,lung_cancer,-1.73,(17.353451421160685; 341.1373510345018),n.s.,3.84,(-0.08255997492013142; 0.01334181032994635),Significantly stronger coverage drop,0memhg19decoy,TrueDI1230XA
LP0026_42_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-23.19368939,149.0002044,14.01364757,758,68.7877287,6078.079989,-630.6228852,0.050209731,-0.002727765,56.01342032,SAEC_hg19.no_chr,lung_cancer,-1.67,(17.353451421160685; 341.1373510345018),n.s.,3.88,(-0.08255997492013142; 0.01334181032994635),Significantly stronger coverage drop,0memhg19decoy,TrueDI1230XA
LP0027_26_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,10.33867505,149,-68.84976245,757.9999938,1.666356679,6078.046634,-611.4481496,0.008445441,-0.001380485,-55.85435385,SAEC_hg19.no_chr,lung_cancer,-3.19,(17.353451421160685; 341.1373510345018),Significantly stronger coverage drop,1.97,(-0.08255997492013142; 0.01334181032994635),n.s.,0memhg19decoy,TrueDI1230XA
LP0027_35_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-9.331414878,149,-44.03321292,758,-359.8656888,6078.015218,-611.8121963,0.0717801,0.009848262,-414.7091432,SAEC_hg19.no_chr,lung_cancer,-8.05,(17.353451421160685; 341.1373510345018),Significantly stronger coverage drop,4.87,(-0.08255997492013142; 0.01334181032994635),Significantly stronger coverage drop,0memhg19decoy,TrueDI1230XA
LP0027_39_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-1.151277979,149,-79.43730415,757,-81.64483,6078.000203,-579.1729937,0.050305242,0.003071518,-163.0591819,SAEC_hg19.no_chr,lung_cancer,-4.64,(17.353451421160685; 341.1373510345018),Significantly stronger coverage drop,3.88,(-0.08255997492013142; 0.01334181032994635),Significantly stronger coverage drop,0memhg19decoy,TrueDI1230XA
LP0028_01_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,8.91761853,149,24.31867627,757,176.1800306,6078.960492,-656.6510996,-0.04825478,-0.008159311,210.8502884,SAEC_hg19.no_chr,lung_cancer,0.43,(17.353451421160685; 341.1373510345018),n.s.,-0.62,(-0.08255997492013142; 0.01334181032994635),n.s.,0memhg19decoy,TrueDI1230XA
LP0029_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,3.416603014,150,60.0586587,757,166.7638108,6078.06462,-655.0353703,-0.051683801,-0.007779914,231.1464078,SAEC_hg19.no_chr,healthy_control,0.7,(17.353451421160685; 341.1373510345018),N/A,-0.78,(-0.08255997492013142; 0.01334181032994635),N/A,0memhg19decoy,TrueDI1230XA
LP0029_04_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,23.25312038,150,-45.64833121,757,310.9781299,6078.050782,-557.8036198,-0.058199018,-0.00923758,291.4614999,SAEC_hg19.no_chr,healthy_control,1.52,(17.353451421160685; 341.1373510345018),N/A,-1.08,(-0.08255997492013142; 0.01334181032994635),N/A,0memhg19decoy,TrueDI1230XA
LP0029_05_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,8.988594927,149,41.98515152,758,151.2396257,6078.046486,-684.2397959,-0.056090671,-0.005854988,203.8479584,SAEC_hg19.no_chr,healthy_control,0.33,(17.353451421160685; 341.1373510345018),N/A,-0.98,(-0.08255997492013142; 0.01334181032994635),N/A,0memhg19decoy,TrueDI1230XA
LP0029_06_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-1.218102067,150,20.09012674,757,281.1390153,6078.985393,-579.3896997,-0.02579806,-0.009237526,299.6974096,SAEC_hg19.no_chr,healthy_control,1.63,(17.353451421160685; 341.1373510345018),N/A,0.4,(-0.08255997492013142; 0.01334181032994635),N/A,0memhg19decoy,TrueDI1230XA
LP0030_03_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,2.702964798,150,34.15252267,757,86.38726059,6078.978265,-738.1168542,-0.030856672,-0.004019288,123.8868127,SAEC_hg19.no_chr,healthy_control,-0.75,(17.353451421160685; 341.1373510345018),N/A,0.17,(-0.08255997492013142; 0.01334181032994635),N/A,0memhg19decoy,TrueDI1230XA
LP0030_05_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI1230XA/summary_across_samples_and_ROIS.csv,1.763370143,150,6.489903487,758,66.75915281,6078.077565,-723.5253946,-0.012487403,-0.002790934,75.27515586,SAEC_hg19.no_chr,healthy_control,-1.41,(17.353451421160685; 341.1373510345018),N/A,1.01,(-0.08255997492013142; 0.01334181032994635),N/A,0memhg19decoy,TrueDI1230XA
LP0025_01_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-4.973579013,150,-2.873554001,758,170.5654621,6078.988785,-720.5116155,0.003546583,-0.006625409,161.7258736,SAEC_hg19.no_chr,healthy_control,-0.18,(14.375241069634427; 335.8495176557735),N/A,1.58,(-0.0871018976345516; 0.018158217371907204),N/A,0memhg19decoy,TrueDI26830XA
LP0025_02_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,8.731474958,149,41.4856078,758,69.48414537,6078.000622,-702.7552333,-0.04977321,-0.005030792,121.3803483,SAEC_hg19.no_chr,healthy_control,-0.73,(14.375241069634427; 335.8495176557735),N/A,-0.64,(-0.0871018976345516; 0.018158217371907204),N/A,0memhg19decoy,TrueDI26830XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,6.284916864,150,13.37486774,757,64.18636346,6078.999997,-605.8170732,-0.027976389,-0.006562257,84.88344294,SAEC_hg19.no_chr,healthy_control,-1.23,(14.375241069634427; 335.8495176557735),N/A,0.27,(-0.0871018976345516; 0.018158217371907204),N/A,0memhg19decoy,TrueDI26830XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-2.120164558,150,-1.509621411,757.0000127,153.7869065,6078.000005,-737.1627974,-0.003659727,-0.005285587,149.6427141,SAEC_hg19.no_chr,healthy_control,-0.35,(14.375241069634427; 335.8495176557735),N/A,1.28,(-0.0871018976345516; 0.018158217371907204),N/A,0memhg19decoy,TrueDI26830XA
LP0025_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,8.648572908,150,27.94768399,757,-138.0344068,6078.059092,-574.56058,-0.028670338,-0.002139375,-99.67438579,SAEC_hg19.no_chr,lung_cancer,-3.75,(14.375241069634427; 335.8495176557735),Significantly stronger coverage drop,0.24,(-0.0871018976345516; 0.018158217371907204),n.s.,0memhg19decoy,TrueDI26830XA
LP0025_06_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-10.38654945,150,90.08902212,757.9999999,127.1675916,6078.104697,-610.6157306,-0.028137215,-0.006793566,205.9337467,SAEC_hg19.no_chr,lung_cancer,0.42,(14.375241069634427; 335.8495176557735),n.s.,0.26,(-0.0871018976345516; 0.018158217371907204),n.s.,0memhg19decoy,TrueDI26830XA
LP0025_07_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,6.667504802,150,-0.393414152,758,143.9576996,6078.000006,-708.492994,-0.026974907,-0.005686664,151.1145163,SAEC_hg19.no_chr,healthy_control,-0.33,(14.375241069634427; 335.8495176557735),N/A,0.31,(-0.0871018976345516; 0.018158217371907204),N/A,0memhg19decoy,TrueDI26830XA
LP0025_08_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,14.912134,150,18.06365132,757,171.419031,6078.074543,-675.2980927,-0.060431474,-0.005776836,206.7089961,SAEC_hg19.no_chr,healthy_control,0.43,(14.375241069634427; 335.8495176557735),N/A,-1.08,(-0.0871018976345516; 0.018158217371907204),N/A,0memhg19decoy,TrueDI26830XA
LP0025_10_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-42.46109675,150,-78.18103019,757,-7.452147407,6078.023584,-676.2445238,0.154621063,-0.001625598,-135.4574944,SAEC_hg19.no_chr,lung_cancer,-4.24,(14.375241069634427; 335.8495176557735),Significantly stronger coverage drop,7.88,(-0.0871018976345516; 0.018158217371907204),Significantly stronger coverage drop,0memhg19decoy,TrueDI26830XA
LP0025_11_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-7.644859187,150,2.359084267,757.9999999,72.64434189,6078.013369,-658.6645979,0.014322624,-0.003234881,66.10361998,SAEC_hg19.no_chr,lung_cancer,-1.49,(14.375241069634427; 335.8495176557735),n.s.,2.03,(-0.0871018976345516; 0.018158217371907204),n.s.,0memhg19decoy,TrueDI26830XA
LP0025_12_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-2.398525094,150,10.46645547,758,106.813358,6078.000225,-683.3360733,-0.006140356,-0.005402137,114.485063,SAEC_hg19.no_chr,lung_cancer,-0.83,(14.375241069634427; 335.8495176557735),n.s.,1.18,(-0.0871018976345516; 0.018158217371907204),n.s.,0memhg19decoy,TrueDI26830XA
LP0025_15_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-14.22671785,150,1.968443699,757.9999999,-26.80696517,6078.086271,-708.7119367,0.038561094,-0.000556075,-41.24546706,SAEC_hg19.no_chr,lung_cancer,-2.95,(14.375241069634427; 335.8495176557735),Significantly stronger coverage drop,3.04,(-0.0871018976345516; 0.018158217371907204),Significantly stronger coverage drop,0memhg19decoy,TrueDI26830XA
LP0025_17_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-11.07700639,149,18.81849514,758,61.25079297,6078.105916,-690.3774177,0.015733698,-0.00349607,67.35622478,SAEC_hg19.no_chr,lung_cancer,-1.47,(14.375241069634427; 335.8495176557735),n.s.,2.09,(-0.0871018976345516; 0.018158217371907204),n.s.,0memhg19decoy,TrueDI26830XA
LP0025_21_L004,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-2.604466868,150,-41.51670818,757,-175.3832343,6078.999925,-696.94112,0.04031612,0.00598101,-220.1034257,SAEC_hg19.no_chr,lung_cancer,-5.39,(14.375241069634427; 335.8495176557735),Significantly stronger coverage drop,3.12,(-0.0871018976345516; 0.018158217371907204),Significantly stronger coverage drop,0memhg19decoy,TrueDI26830XA
LP0025_24_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,3.524375198,149,11.48111949,758,28.11735447,6078.028532,-641.3408556,-0.017324542,-0.002488735,43.75206562,SAEC_hg19.no_chr,lung_cancer,-1.79,(14.375241069634427; 335.8495176557735),n.s.,0.71,(-0.0871018976345516; 0.018158217371907204),n.s.,0memhg19decoy,TrueDI26830XA
LP0026_05_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,0.439238993,149,19.8787058,758,173.6195176,6078.061687,-730.9227401,-0.023034157,-0.006986461,193.9993492,SAEC_hg19.no_chr,lung_cancer,0.26,(14.375241069634427; 335.8495176557735),n.s.,0.48,(-0.0871018976345516; 0.018158217371907204),n.s.,0memhg19decoy,TrueDI26830XA
LP0026_07_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,3.311385499,149,-2.735827565,757.0168271,51.30486241,6079,-741.0395979,-0.010791307,-0.002933352,52.31964593,SAEC_hg19.no_chr,lung_cancer,-1.68,(14.375241069634427; 335.8495176557735),n.s.,0.99,(-0.0871018976345516; 0.018158217371907204),n.s.,0memhg19decoy,TrueDI26830XA
LP0026_08_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-24.40507653,149,-82.70138827,757.0000002,-164.9041887,6078.981675,-672.2487395,0.119749818,0.002534175,-276.4324183,SAEC_hg19.no_chr,lung_cancer,-6.16,(14.375241069634427; 335.8495176557735),Significantly stronger coverage drop,6.43,(-0.0871018976345516; 0.018158217371907204),Significantly stronger coverage drop,0memhg19decoy,TrueDI26830XA
LP0026_22_L003,lung_cancer,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg19decoy/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-15.89927415,150,6.044133871,757.9999997,-133.2686982,6078.974388,-657.7192928,0.04785084,0.002328684,-145.4115512,SAEC_hg19.no_chr,lung_cancer,-4.37,(14.375241069634427; 335.8495176557735),Significantly stronger coverage drop,3.43,(-0.0871018976345516; 0.018158217371907204),Significantly stronger coverage drop,0memhg19decoy,TrueDI26830XA
