sampleID,phenotype,ref_genome,settings,gc_bias,settings_verbose,trimming,genome,value
LP0029_04_L003,healthy_control,0memhg38noalt,True40,GC bias corrected,Lenient,Untrimmed,hg38noalt,169.4259058
LP0029_04_L003,healthy_control,30memhg38noalt,True40,GC bias corrected,Lenient,Trimmed,hg38noalt,169.4473779
LP0029_04_L003,healthy_control,0memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38noalt,169.4726023
LP0029_04_L003,healthy_control,30memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19decoy,169.4788357
LP0029_04_L003,healthy_control,30memhg38,True40,GC bias corrected,Lenient,Trimmed,hg38,169.4848704
LP0029_04_L003,healthy_control,30memhg19decoy,True40,GC bias corrected,Lenient,Trimmed,hg19decoy,169.5376431
LP0029_05_L004,healthy_control,0memhg38,False40,GC bias not corrected,Lenient,Untrimmed,hg38,167.795268
LP0029_05_L004,healthy_control,0memhg19,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19,167.6759073
LP0029_05_L004,healthy_control,0memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19decoy,167.7492865
LP0029_05_L004,healthy_control,0memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19decoy,167.8029964
LP0029_05_L004,healthy_control,0memhg19decoy,True40,GC bias corrected,Lenient,Untrimmed,hg19decoy,167.8003534
LP0029_05_L004,healthy_control,0memhg19,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19,167.7203529
LP0029_05_L004,healthy_control,0memhg38noalt,True40,GC bias corrected,Lenient,Untrimmed,hg38noalt,167.7036491
LP0029_05_L004,healthy_control,0memhg38,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38,167.7226711
LP0029_05_L004,healthy_control,0memhg19,True40,GC bias corrected,Lenient,Untrimmed,hg19,167.6131443
LP0029_05_L004,healthy_control,30memhg19,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19,167.7263519
LP0029_05_L004,healthy_control,0memhg38noalt,False40,GC bias not corrected,Lenient,Untrimmed,hg38noalt,167.7485546
LP0029_05_L004,healthy_control,0memhg38,True40,GC bias corrected,Lenient,Untrimmed,hg38,167.7480511
LP0029_05_L004,healthy_control,30memhg19,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19,167.6811532
LP0029_05_L004,healthy_control,30memhg19decoy,False40,GC bias not corrected,Lenient,Trimmed,hg19decoy,167.8733038
LP0029_05_L004,healthy_control,30memhg19,True40,GC bias corrected,Lenient,Trimmed,hg19,167.6295367
LP0029_05_L004,healthy_control,0memhg19decoy,False40,GC bias not corrected,Lenient,Untrimmed,hg19decoy,167.8536454
LP0029_05_L004,healthy_control,0memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38noalt,167.7653334
LP0029_05_L004,healthy_control,30memhg38,True40,GC bias corrected,Lenient,Trimmed,hg38,167.7600567
LP0029_05_L004,healthy_control,0memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38noalt,167.7030308
LP0029_05_L004,healthy_control,30memhg38,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38,167.7254125
LP0029_05_L004,healthy_control,30memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38noalt,167.7074747
LP0029_05_L004,healthy_control,0memhg38,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38,167.7818725
LP0029_05_L004,healthy_control,30memhg19decoy,True40,GC bias corrected,Lenient,Trimmed,hg19decoy,167.818624
LP0029_05_L004,healthy_control,30memhg38,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38,167.7877437
LP0029_05_L004,healthy_control,0memhg19,False40,GC bias not corrected,Lenient,Untrimmed,hg19,167.6526727
LP0029_05_L004,healthy_control,30memhg19,False40,GC bias not corrected,Lenient,Trimmed,hg19,167.671755
LP0029_05_L004,healthy_control,30memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38noalt,167.7714792
LP0029_05_L004,healthy_control,30memhg38noalt,True40,GC bias corrected,Lenient,Trimmed,hg38noalt,167.7145549
LP0029_05_L004,healthy_control,30memhg38noalt,False40,GC bias not corrected,Lenient,Trimmed,hg38noalt,167.7683098
LP0029_05_L004,healthy_control,30memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19decoy,167.8090635
LP0029_05_L004,healthy_control,30memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19decoy,167.7539504
LP0029_05_L004,healthy_control,30memhg38,False40,GC bias not corrected,Lenient,Trimmed,hg38,167.8141208
LP0029_06_L003,healthy_control,0memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19decoy,166.0370575
LP0029_06_L003,healthy_control,0memhg19,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19,165.913145
LP0029_06_L003,healthy_control,0memhg19,True40,GC bias corrected,Lenient,Untrimmed,hg19,165.8644786
LP0029_06_L003,healthy_control,0memhg38,False40,GC bias not corrected,Lenient,Untrimmed,hg38,166.0572211
LP0029_06_L003,healthy_control,0memhg38,True40,GC bias corrected,Lenient,Untrimmed,hg38,166.0043231
LP0029_06_L003,healthy_control,0memhg19,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19,165.9392335
LP0029_06_L003,healthy_control,0memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19decoy,165.992141
LP0029_06_L003,healthy_control,0memhg19decoy,True40,GC bias corrected,Lenient,Untrimmed,hg19decoy,166.0649877
LP0029_06_L003,healthy_control,0memhg19decoy,False40,GC bias not corrected,Lenient,Untrimmed,hg19decoy,166.1105787
LP0029_06_L003,healthy_control,0memhg38,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38,166.0156232
LP0029_06_L003,healthy_control,30memhg19,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19,165.9438968
LP0029_06_L003,healthy_control,30memhg19,True40,GC bias corrected,Lenient,Trimmed,hg19,165.8722906
LP0029_06_L003,healthy_control,30memhg38,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38,166.0204179
LP0029_06_L003,healthy_control,30memhg38,True40,GC bias corrected,Lenient,Trimmed,hg38,166.0267595
LP0029_06_L003,healthy_control,0memhg38,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38,165.9617555
LP0029_06_L003,healthy_control,0memhg38noalt,False40,GC bias not corrected,Lenient,Untrimmed,hg38noalt,165.9970239
LP0029_06_L003,healthy_control,30memhg19,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19,165.9180752
LP0029_06_L003,healthy_control,30memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38noalt,166.0008359
LP0029_06_L003,healthy_control,30memhg19,False40,GC bias not corrected,Lenient,Trimmed,hg19,165.8791962
LP0029_06_L003,healthy_control,30memhg38noalt,False40,GC bias not corrected,Lenient,Trimmed,hg38noalt,166.0122254
LP0029_06_L003,healthy_control,30memhg19decoy,False40,GC bias not corrected,Lenient,Trimmed,hg19decoy,166.1263787
LP0029_06_L003,healthy_control,0memhg19,False40,GC bias not corrected,Lenient,Untrimmed,hg19,165.8644346
LP0029_06_L003,healthy_control,30memhg38,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38,165.9617765
LP0029_06_L003,healthy_control,0memhg38noalt,True40,GC bias corrected,Lenient,Untrimmed,hg38noalt,165.9712003
LP0029_06_L003,healthy_control,0memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38noalt,165.9568192
LP0029_06_L003,healthy_control,30memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38noalt,165.9611155
LP0029_06_L003,healthy_control,30memhg38,False40,GC bias not corrected,Lenient,Trimmed,hg38,166.0723225
LP0029_06_L003,healthy_control,0memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38noalt,165.9958418
LP0029_06_L003,healthy_control,30memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19decoy,165.9978254
LP0029_06_L003,healthy_control,30memhg38noalt,True40,GC bias corrected,Lenient,Trimmed,hg38noalt,165.9879919
LP0029_06_L003,healthy_control,30memhg19decoy,True40,GC bias corrected,Lenient,Trimmed,hg19decoy,166.0780431
LP0029_06_L003,healthy_control,30memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19decoy,166.0420552
LP0030_03_L004,healthy_control,0memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19decoy,167.4986327
LP0030_03_L004,healthy_control,0memhg19,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19,167.4754787
LP0030_03_L004,healthy_control,30memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19decoy,167.5045203
LP0030_03_L004,healthy_control,0memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38noalt,167.4727731
LP0030_03_L004,healthy_control,0memhg19,True40,GC bias corrected,Lenient,Untrimmed,hg19,167.3970232
LP0030_03_L004,healthy_control,0memhg19,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19,167.4391244
LP0030_03_L004,healthy_control,0memhg19decoy,False40,GC bias not corrected,Lenient,Untrimmed,hg19decoy,167.602293
LP0030_03_L004,healthy_control,30memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19decoy,167.5562224
LP0030_03_L004,healthy_control,30memhg19decoy,True40,GC bias corrected,Lenient,Trimmed,hg19decoy,167.5685991
LP0030_03_L004,healthy_control,0memhg38,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38,167.5334561
LP0030_03_L004,healthy_control,30memhg38,False40,GC bias not corrected,Lenient,Trimmed,hg38,167.56897
LP0030_03_L004,healthy_control,0memhg38,False40,GC bias not corrected,Lenient,Untrimmed,hg38,167.5499332
LP0030_03_L004,healthy_control,0memhg19decoy,True40,GC bias corrected,Lenient,Untrimmed,hg19decoy,167.5522211
LP0030_03_L004,healthy_control,0memhg38,True40,GC bias corrected,Lenient,Untrimmed,hg38,167.5064555
LP0030_03_L004,healthy_control,0memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19decoy,167.5493282
LP0030_03_L004,healthy_control,30memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38noalt,167.4786456
LP0030_03_L004,healthy_control,30memhg38noalt,True40,GC bias corrected,Lenient,Trimmed,hg38noalt,167.4896266
LP0030_03_L004,healthy_control,0memhg38,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38,167.4727207
LP0030_03_L004,healthy_control,0memhg38noalt,False40,GC bias not corrected,Lenient,Untrimmed,hg38noalt,167.5077198
LP0030_03_L004,healthy_control,30memhg19,False40,GC bias not corrected,Lenient,Trimmed,hg19,167.4452386
LP0030_03_L004,healthy_control,0memhg38noalt,True40,GC bias corrected,Lenient,Untrimmed,hg38noalt,167.4742382
LP0030_03_L004,healthy_control,0memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38noalt,167.5181939
LP0030_03_L004,healthy_control,30memhg19,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19,167.482114
LP0030_03_L004,healthy_control,30memhg19,True40,GC bias corrected,Lenient,Trimmed,hg19,167.4110191
LP0030_03_L004,healthy_control,30memhg19,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19,167.4435577
LP0030_03_L004,healthy_control,30memhg19decoy,False40,GC bias not corrected,Lenient,Trimmed,hg19decoy,167.6219528
LP0030_03_L004,healthy_control,30memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38noalt,167.524926
LP0030_03_L004,healthy_control,30memhg38,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38,167.477614
LP0030_03_L004,healthy_control,0memhg19,False40,GC bias not corrected,Lenient,Untrimmed,hg19,167.4266292
LP0030_03_L004,healthy_control,30memhg38,True40,GC bias corrected,Lenient,Trimmed,hg38,167.5211297
LP0030_03_L004,healthy_control,30memhg38noalt,False40,GC bias not corrected,Lenient,Trimmed,hg38noalt,167.527092
LP0030_03_L004,healthy_control,30memhg38,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38,167.5401427
LP0030_05_L004,healthy_control,0memhg19decoy,False40,GC bias not corrected,Lenient,Untrimmed,hg19decoy,168.8509739
LP0030_05_L004,healthy_control,0memhg19,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19,168.6642594
LP0030_05_L004,healthy_control,0memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19decoy,168.7962864
LP0030_05_L004,healthy_control,0memhg19decoy,True40,GC bias corrected,Lenient,Untrimmed,hg19decoy,168.7839537
LP0030_05_L004,healthy_control,30memhg19,True40,GC bias corrected,Lenient,Trimmed,hg19,168.6229431
LP0030_05_L004,healthy_control,0memhg19,True40,GC bias corrected,Lenient,Untrimmed,hg19,168.6067455
LP0030_05_L004,healthy_control,30memhg19,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19,168.7230667
LP0030_05_L004,healthy_control,0memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19decoy,168.7319655
LP0030_05_L004,healthy_control,30memhg19decoy,False40,GC bias not corrected,Lenient,Trimmed,hg19decoy,168.8722756
LP0030_05_L004,healthy_control,0memhg19,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19,168.715188
LP0030_05_L004,healthy_control,0memhg38noalt,True40,GC bias corrected,Lenient,Untrimmed,hg38noalt,168.6949109
LP0030_05_L004,healthy_control,0memhg38,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38,168.7770626
LP0030_05_L004,healthy_control,30memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19decoy,168.8044635
LP0030_05_L004,healthy_control,30memhg19,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19,168.6654798
LP0030_05_L004,healthy_control,30memhg38,True40,GC bias corrected,Lenient,Trimmed,hg38,168.7525396
LP0030_05_L004,healthy_control,0memhg38,True40,GC bias corrected,Lenient,Untrimmed,hg38,168.7356605
LP0030_05_L004,healthy_control,0memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38noalt,168.7584832
LP0030_05_L004,healthy_control,30memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38noalt,168.7666399
LP0030_05_L004,healthy_control,30memhg38,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38,168.7075245
LP0030_05_L004,healthy_control,30memhg38noalt,False40,GC bias not corrected,Lenient,Trimmed,hg38noalt,168.7660194
LP0030_05_L004,healthy_control,0memhg19,False40,GC bias not corrected,Lenient,Untrimmed,hg19,168.650005
LP0030_05_L004,healthy_control,0memhg38noalt,False40,GC bias not corrected,Lenient,Untrimmed,hg38noalt,168.745189
LP0030_05_L004,healthy_control,30memhg38noalt,True40,GC bias corrected,Lenient,Trimmed,hg38noalt,168.7037548
LP0030_05_L004,healthy_control,0memhg38,False40,GC bias not corrected,Lenient,Untrimmed,hg38,168.7977538
LP0030_05_L004,healthy_control,30memhg19decoy,True40,GC bias corrected,Lenient,Trimmed,hg19decoy,168.8007875
LP0030_05_L004,healthy_control,0memhg38,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38,168.7025764
LP0030_05_L004,healthy_control,30memhg19,False40,GC bias not corrected,Lenient,Trimmed,hg19,168.6704493
LP0030_05_L004,healthy_control,30memhg38,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38,168.7851628
LP0030_05_L004,healthy_control,30memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19decoy,168.7344072
LP0030_05_L004,healthy_control,0memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38noalt,168.6974829
LP0030_05_L004,healthy_control,30memhg38,False40,GC bias not corrected,Lenient,Trimmed,hg38,168.8182089
LP0030_05_L004,healthy_control,30memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38noalt,168.7018041
